PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=295 ttl=61 time=2364 ms
64 bytes from 10.0.105.200: icmp_seq=296 ttl=61 time=2404 ms
64 bytes from 10.0.105.200: icmp_seq=297 ttl=61 time=2466 ms
64 bytes from 10.0.105.200: icmp_seq=298 ttl=61 time=2704 ms
64 bytes from 10.0.105.200: icmp_seq=299 ttl=61 time=2876 ms
64 bytes from 10.0.105.200: icmp_seq=300 ttl=61 time=2744 ms
64 bytes from 10.0.105.200: icmp_seq=301 ttl=61 time=2753 ms
64 bytes from 10.0.105.200: icmp_seq=302 ttl=61 time=2681 ms
64 bytes from 10.0.105.200: icmp_seq=303 ttl=61 time=2731 ms
64 bytes from 10.0.105.200: icmp_seq=304 ttl=61 time=2799 ms
64 bytes from 10.0.105.200: icmp_seq=305 ttl=61 time=2858 ms
64 bytes from 10.0.105.200: icmp_seq=306 ttl=61 time=3033 ms
64 bytes from 10.0.105.200: icmp_seq=307 ttl=61 time=3177 ms
64 bytes from 10.0.105.200: icmp_seq=308 ttl=61 time=3332 ms
64 bytes from 10.0.105.200: icmp_seq=309 ttl=61 time=3350 ms
64 bytes from 10.0.105.200: icmp_seq=310 ttl=61 time=3353 ms
64 bytes from 10.0.105.200: icmp_seq=312 ttl=61 time=3281 ms
64 bytes from 10.0.105.200: icmp_seq=313 ttl=61 time=3105 ms
64 bytes from 10.0.105.200: icmp_seq=314 ttl=61 time=2914 ms
64 bytes from 10.0.105.200: icmp_seq=315 ttl=61 time=2910 ms
64 bytes from 10.0.105.200: icmp_seq=316 ttl=61 time=2901 ms
64 bytes from 10.0.105.200: icmp_seq=317 ttl=61 time=2799 ms
64 bytes from 10.0.105.200: icmp_seq=318 ttl=61 time=2746 ms
64 bytes from 10.0.105.200: icmp_seq=319 ttl=61 time=2036 ms
64 bytes from 10.0.105.200: icmp_seq=320 ttl=61 time=1136 ms
64 bytes from 10.0.105.200: icmp_seq=321 ttl=61 time=497 ms
64 bytes from 10.0.105.200: icmp_seq=322 ttl=61 time=1125 ms
64 bytes from 10.0.105.200: icmp_seq=323 ttl=61 time=1460 ms
64 bytes from 10.0.105.200: icmp_seq=324 ttl=61 time=1463 ms
