PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=353 ttl=61 time=2778 ms
64 bytes from 10.0.105.200: icmp_seq=354 ttl=61 time=2814 ms
64 bytes from 10.0.105.200: icmp_seq=355 ttl=61 time=2743 ms
64 bytes from 10.0.105.200: icmp_seq=356 ttl=61 time=2837 ms
64 bytes from 10.0.105.200: icmp_seq=357 ttl=61 time=2764 ms
64 bytes from 10.0.105.200: icmp_seq=358 ttl=61 time=2806 ms
64 bytes from 10.0.105.200: icmp_seq=359 ttl=61 time=2845 ms
64 bytes from 10.0.105.200: icmp_seq=360 ttl=61 time=2838 ms
64 bytes from 10.0.105.200: icmp_seq=361 ttl=61 time=2980 ms
64 bytes from 10.0.105.200: icmp_seq=362 ttl=61 time=3046 ms
64 bytes from 10.0.105.200: icmp_seq=363 ttl=61 time=3269 ms
64 bytes from 10.0.105.200: icmp_seq=364 ttl=61 time=3343 ms
64 bytes from 10.0.105.200: icmp_seq=366 ttl=61 time=3346 ms
64 bytes from 10.0.105.200: icmp_seq=367 ttl=61 time=3342 ms
64 bytes from 10.0.105.200: icmp_seq=368 ttl=61 time=3243 ms
64 bytes from 10.0.105.200: icmp_seq=369 ttl=61 time=2960 ms
64 bytes from 10.0.105.200: icmp_seq=370 ttl=61 time=2800 ms
64 bytes from 10.0.105.200: icmp_seq=371 ttl=61 time=2774 ms
64 bytes from 10.0.105.200: icmp_seq=372 ttl=61 time=2848 ms
64 bytes from 10.0.105.200: icmp_seq=373 ttl=61 time=2866 ms
64 bytes from 10.0.105.200: icmp_seq=374 ttl=61 time=2908 ms
64 bytes from 10.0.105.200: icmp_seq=375 ttl=61 time=2916 ms
64 bytes from 10.0.105.200: icmp_seq=376 ttl=61 time=2928 ms
64 bytes from 10.0.105.200: icmp_seq=377 ttl=61 time=2938 ms
64 bytes from 10.0.105.200: icmp_seq=378 ttl=61 time=2944 ms
64 bytes from 10.0.105.200: icmp_seq=379 ttl=61 time=2909 ms
64 bytes from 10.0.105.200: icmp_seq=380 ttl=61 time=2834 ms
64 bytes from 10.0.105.200: icmp_seq=381 ttl=61 time=2706 ms
64 bytes from 10.0.105.200: icmp_seq=382 ttl=61 time=2531 ms
64 bytes from 10.0.105.200: icmp_seq=383 ttl=61 time=2398 ms
64 bytes from 10.0.105.200: icmp_seq=384 ttl=61 time=2428 ms
64 bytes from 10.0.105.200: icmp_seq=385 ttl=61 time=2507 ms
64 bytes from 10.0.105.200: icmp_seq=386 ttl=61 time=2590 ms
64 bytes from 10.0.105.200: icmp_seq=387 ttl=61 time=2580 ms
64 bytes from 10.0.105.200: icmp_seq=388 ttl=61 time=2691 ms
